phase,bag_num,unit_or_mayberry_stake,desert_source,mayberry_treatment,cultivation_f_g_c,cultivation_shade,cultivation_water,cultivation_substrate,cultivation_inoc_status,sod_section_num,lab_replicate,property,date_sampled,cores,slake,resurrect_block,resurrect_sample_provenance,resurrect_desert_treatment,date_eps,eps_extractor,eps_timepoint,eps_timepoint_months,lb_eps,tb_eps,g_eps,total_eps,chla,old_cyano_qPCR,Note
resurrect,529,,MJ,,f,n,A,none,i,,,CRC,12.18.19,8,1,B8,F_MJ_A_J,F_MJ_J,6/25/22,SDJ,0,0,73.650,695.310,685.690,1454.650,2.280,1.12E+07,
resurrect,530,,MJ,,g,shade,B,none,i,,,CRC,12.18.19,8,1,B9,G_MJ_B_S,G_MJ_S,,,,,,,,,,,
resurrect,531,,mayberry_control,,f,n,A,none,n,,,CRC,12.18.19,8,2,B10,F_C_A_J,F_C_J,,,,,,,,,,,
resurrect,532,,MJ,,g,shade,A,none,i,,,CRC,12.18.19,8,1,B11,G_MJ_A_S,G_MJ_S,,,,,,,,,,,
resurrect,533,,CP,,f,n,B,none,i,,,CRC,12.18.19,8,2,B12,F_CP_B_J,F_CP_J,,,,,,,,,,,
resurrect,534,,MJ,,f,shade,B,jute,i,,,CRC,12.18.19,8,4,B13,F_MJ_B_JC,F_MJ_JC,,,,,,,,,,,
resurrect,535,,mayberry_control,,f,n,B,none,n,,,CRC,12.18.19,8,2,B14,F_C_B_J,F_C_J,,,,,,,,,,,
resurrect,536,,CP,,f,shade,A,jute,i,,,CRC,12.18.19,8,2,B15,F_CP_A_JC,F_CP_JC,6/25/22,SDJ,0,0,72.930,172.430,385.450,630.810,0.000,,
resurrect,537,,mayberry_control,,f,shade,A,jute,n,,,CRC,12.18.19,8,2,B16,F_C_A_JC,F_C_JC,,,,,,,,,,,
resurrect,538,,CP,,f,n,A,none,i,,,CRC,12.18.19,8,4,B17,F_CP_A_J,F_CP_J,6/25/22,SDJ,0,0,96.610,316.960,646.940,1060.510,1.140,1.76E+07,
resurrect,539,,CP,,g,n,B,none,i,,,CRC,12.18.19,8,2,B18,G_CP_B,G_CP,,,,,,,,,,,
resurrect,540,,CP,,g,shade,B,none,i,,,CRC,12.18.19,8,2,B19,G_CP_B_S,G_CP_S,,,,,,,,,,,
resurrect,541,,MJ,,g,n,A,none,i,,,CRC,12.18.19,8,2,B20,G_MJ_A,G_MJ,6/25/22,SDJ,0,0,279.370,295.270,560.020,1134.660,1.140,,
resurrect,542,,MJ,,f,shade,A,jute,i,,,CRC,12.18.19,8,2,B21,F_MJ_A_JC,F_MJ_JC,7/19/22,SDJ,0,0,63.480,174.360,256.490,494.340,1.140,,
resurrect,543,,MJ,,f,n,A,none,i,,,CRC,12.18.19,8,1,C1,F_MJ_A_J,F_MJ_J,10/14/20,SDJ,0,0,115.811,356.616,518.820,991.247,1.135,1.19E+07,
resurrect,543,,MJ,,f,n,A,none,i,,,CRC,12.18.19,8,1,C1,F_MJ_A_J,F_MJ_J,10/14/20,SDJ,0,0,83.370,445.770,402.170,931.320,1.140,,previous chla value
resurrect,544,,CP,,g,n,B,none,i,,,CRC,12.18.19,8,1,C2,G_CP_B,G_CP,10/14/20,SDJ,0,0,22.690,123.993,259.437,406.120,0.113,,
resurrect,545,,MJ,,f,shade,A,jute,i,,,CRC,12.18.19,8,1,C3,F_MJ_A_JC,F_MJ_JC,10/14/20,SDJ,0,0,78.137,144.311,278.312,500.760,1.025,,
resurrect,545,,MJ,,f,shade,A,jute,i,,,CRC,12.18.19,8,1,C3,F_MJ_A_JC,F_MJ_JC,7/22/22,SDJ,0,0,46.830,235.390,346.130,628.360,1.030,,previous chla value
resurrect,546,,MJ,,f,n,B,none,i,,,CRC,12.18.19,8,4,C4,F_MJ_B_J,F_MJ_J,10/14/20,SDJ,0,0,68.781,303.477,454.417,826.676,0.799,,
resurrect,547,,CP,,g,n,A,none,i,,,CRC,12.18.19,8,2,C5,G_CP_A,G_CP,10/14/20,SDJ,0,0,41.455,140.630,264.584,446.669,0.570,4.25E+06,
resurrect,547,,CP,,g,n,A,none,i,,,CRC,12.18.19,8,2,C5,G_CP_A,G_CP,7/22/22,SDJ,0,0,13.450,0.000,327.140,340.600,0.570,,previous chla value
resurrect,548,,mayberry_control,,f,n,B,none,n,,,CRC,12.18.19,8,3,C6,F_C_B_J,F_C_J,10/14/20,SDJ,0,0,112.022,203.159,316.059,631.239,0.114,,
resurrect,549,,MJ,,g,n,B,none,i,,,CRC,12.18.19,8,1,C7,G_MJ_B,G_MJ,10/14/20,SDJ,0,0,79.921,161.627,239.972,481.520,0.113,,
resurrect,550,,mayberry_control,,f,shade,A,jute,n,,,CRC,12.18.19,8,5,C8,F_C_A_JC,F_C_JC,10/14/20,SDJ,0,0,127.340,196.271,328.843,652.455,2.157,,
resurrect,551,,MJ,,f,shade,B,jute,i,,,CRC,12.18.19,8,3,C9,F_MJ_B_JC,F_MJ_JC,10/14/20,SDJ,0,0,101.311,245.762,379.363,726.435,1.022,,
resurrect,552,,CP,,f,n,A,none,i,,,CRC,12.18.19,8,4,C10,F_CP_A_J,F_CP_J,10/14/20,SDJ,0,0,108.136,271.250,512.421,891.807,0.228,1.25E+07,
resurrect,552,,CP,,f,n,A,none,i,,,CRC,12.18.19,8,4,C10,F_CP_A_J,F_CP_J,7/22/22,SDJ,0,0,11.260,482.650,543.850,1037.770,0.230,,previous chla value
resurrect,553,,Control,,c,NA,NA,none,,,,CRC,12.18.19,8,1,C11,Control,Control,10/14/20,SDJ,0,0,20.976,243.292,358.823,623.090,0.456,,
resurrect,553,,Control,,c,NA,NA,none,,,,CRC,12.18.19,8,1,C11,Control,Control,10/14/20,SDJ,0,0,80.330,308.310,358.130,746.760,0.460,,previous chla value
resurrect,554,,MJ,,g,shade,B,none,i,,,CRC,12.18.19,8,4,C12,G_MJ_B_S,G_MJ_S,10/14/20,SDJ,0,0,56.419,176.389,396.263,629.071,1.023,,
resurrect,555,,CP,,g,shade,B,none,i,,,CRC,12.18.19,8,3,C13,G_CP_B_S,G_CP_S,10/14/20,SDJ,0,0,35.346,221.373,275.205,531.924,0.456,,
resurrect,556,,mayberry_control,,f,n,A,none,n,,,CRC,12.18.19,8,3,C14,F_C_A_J,F_C_J,10/14/20,SDJ,0,0,28.452,222.348,431.911,682.710,1.367,,
resurrect,557,,mayberry_control,,f,shade,B,jute,n,,,CRC,12.18.19,8,2,C15,F_C_B_JC,F_C_JC,10/14/20,SDJ,0,0,58.018,220.168,391.161,669.347,1.138,,
resurrect,558,,MJ,,g,shade,A,none,i,,,CRC,12.18.19,8,4,C16,G_MJ_A_S,G_MJ_S,10/14/20,SDJ,0,0,31.608,168.899,296.381,496.888,1.136,,
resurrect,558,,MJ,,g,shade,A,none,i,,,CRC,12.18.19,8,4,C16,G_MJ_A_S,G_MJ_S,7/22/22,SDJ,0,0,59.990,235.020,295.690,590.700,1.140,,previous chla value
resurrect,559,,CP,,g,shade,A,none,i,,,CRC,12.18.19,8,3,C17,G_CP_A_S,G_CP_S,10/14/20,SDJ,0,0,175.500,347.630,479.400,1002.530,0.907,,
resurrect,560,,MJ,,g,n,A,none,i,,,CRC,12.18.19,8,3,C18,G_MJ_A,G_MJ,10/14/20,SDJ,0,0,47.306,266.321,456.327,769.953,0.912,1.76E+07,
resurrect,560,,MJ,,g,n,A,none,i,,,CRC,12.18.19,8,3,C18,G_MJ_A,G_MJ,10/14/20,SDJ,0,0,36.370,197.450,309.200,543.020,0.910,,previous chla value
resurrect,561,,CP,,f,shade,A,jute,i,,,CRC,12.18.19,8,1,C19,F_CP_A_JC,F_CP_JC,10/14/20,SDJ,0,0,109.540,340.440,667.190,1117.170,0.793,,
resurrect,562,,CP,,f,shade,B,jute,i,,,CRC,12.18.19,8,2,C20,F_CP_B_JC,F_CP_JC,10/14/20,SDJ,0,0,23.038,168.522,310.354,501.915,0.568,,
resurrect,563,,CP,,f,n,B,none,i,,,CRC,12.18.19,8,2,C21,F_CP_B_J,F_CP_J,10/14/20,SDJ,0,0,64.520,468.769,536.147,1069.436,1.813,,
resurrect,564,,MJ,,g,shade,A,none,i,,,CRC,12.18.19,8,3,D1,G_MJ_A_S,G_MJ_S,6/25/22,SDJ,0,0,51.260,482.560,505.900,1039.720,3.420,,
resurrect,565,,CP,,g,n,B,none,i,,,CRC,12.18.19,8,3,D2,G_CP_B,G_CP,,,,,,,,,,,
resurrect,566,,MJ,,f,shade,B,jute,i,,,CRC,12.18.19,8,2,D3,F_MJ_B_JC,F_MJ_JC,,,,,,,,,,,
resurrect,567,,CP,,f,shade,B,jute,i,,,CRC,12.18.19,8,2,D4,F_CP_B_JC,F_CP_JC,,,,,,,,,,,
resurrect,568,,CP,,g,shade,A,none,i,,,CRC,12.18.19,8,3,D5,G_CP_A_S,G_CP_S,6/25/22,SDJ,0,0,96.420,375.930,858.300,1330.650,2.280,,
resurrect,569,,CP,,g,n,A,none,i,,,CRC,12.18.19,8,3,D6,G_CP_A,G_CP,6/25/22,SDJ,0,0,277.450,368.000,416.820,1062.270,1.140,3.38E+06,
resurrect,570,,MJ,,g,n,B,none,i,,,CRC,12.18.19,8,3,D7,G_MJ_B,G_MJ,,,,,,,,,,,
resurrect,571,,MJ,,f,shade,A,jute,i,,,CRC,12.19.19,8,2,D8,F_MJ_A_JC,F_MJ_JC,,,,,,,,,,,
resurrect,572,,mayberry_control,,f,shade,B,jute,n,,,CRC,12.19.19,8,3,D9,F_C_B_JC,F_C_JC,,,,,,,,,,,
resurrect,573,,CP,,f,shade,A,jute,i,,,CRC,12.19.19,8,1,D10,F_CP_A_JC,F_CP_JC,,,,,,,,,,,
resurrect,574,,MJ,,f,n,B,none,i,,,CRC,12.19.19,8,2,D11,F_MJ_B_J,F_MJ_J,,,,,,,,,,,
resurrect,575,,mayberry_control,,f,n,A,none,n,,,CRC,12.19.19,8,2,D12,F_C_A_J,F_C_J,,,,,,,,,,,
resurrect,576,,mayberry_control,,f,shade,A,jute,n,,,CRC,12.19.19,8,2,D13,F_C_A_JC,F_C_JC,,,,,,,,,,,
resurrect,577,,MJ,,f,n,A,none,i,,,CRC,12.19.19,8,2,D14,F_MJ_A_J,F_MJ_J,6/25/22,SDJ,0,0,38.790,299.100,378.080,715.970,2.280,8.43E+06,
resurrect,578,,CP,,f,n,A,none,i,,,CRC,12.19.19,8,2,D15,F_CP_A_J,F_CP_J,,,,,,,,,,,
resurrect,579,,Control,,c,NA,NA,none,,,,CRC,12.19.19,8,1,D16,Control,Control,6/25/22,SDJ,0,0,62.660,202.110,330.140,594.910,0.000,,
resurrect,580,,CP,,g,shade,B,none,i,,,CRC,12.19.19,8,3,D17,G_CP_B_S,G_CP_S,,,,,,,,,,,
resurrect,581,,CP,,f,n,B,none,i,,,CRC,12.19.19,8,3,D18,F_CP_B_J,F_CP_J,,,,,,,,,,,
resurrect,582,,mayberry_control,,f,n,B,none,n,,,CRC,12.19.19,8,1,D19,F_C_B_J,F_C_J,,,,,,,,,,,
resurrect,583,,MJ,,g,shade,B,none,i,,,CRC,12.19.19,8,4,D20,G_MJ_B_S,G_MJ_S,,,,,,,,,,,
resurrect,584,,MJ,,g,n,A,none,i,,,CRC,12.19.19,8,2,D21,G_MJ_A,G_MJ,6/25/22,SDJ,0,0,56.460,170.230,266.460,493.150,,4.09E+06,TBD with lab work
resurrect,585,,MJ,,f,shade,B,jute,i,,,CRC,12.19.19,8,4,E1,F_MJ_B_JC,F_MJ_JC,,,,,,,,,,,
resurrect,586,,MJ,,g,shade,A,none,i,,,CRC,12.19.19,8,2,E2,G_MJ_A_S,G_MJ_S,6/25/22,SDJ,0,0,80.630,321.790,538.170,940.590,,,TBD with lab work
resurrect,587,,mayberry_control,,f,n,B,none,n,,,CRC,12.19.19,8,3,E3,F_C_B_J,F_C_J,,,,,,,,,,,
resurrect,588,,CP,,f,n,A,none,i,,,CRC,12.19.19,8,1,E4,F_CP_A_J,F_CP_J,6/25/22,SDJ,0,0,53.310,253.630,557.100,864.040,0.000,1.26E+07,
resurrect,589,,CP,,f,shade,A,jute,i,,,CRC,12.19.19,8,1,E5,F_CP_A_JC,F_CP_JC,7/19/22,SDJ,0,0,56.040,252.690,306.800,615.530,0.000,,
resurrect,590,,NA,,,NA,NA,NA,,,,CRC,12.19.19,8,NA,E6,NA,NA,,,,,,,,,,,
resurrect,591,,MJ,,f,n,A,none,i,,,CRC,12.19.19,8,2,E7,F_MJ_A_J,F_MJ_J,6/25/22,SDJ,0,0,63.750,494.390,572.750,1130.890,0.000,1.25E+07,
resurrect,592,,NA,,,NA,NA,NA,,,,CRC,12.19.19,8,NA,E8,NA,NA,,,,,,,,,,,
resurrect,593,,MJ,,f,shade,A,jute,i,,,CRC,12.19.19,8,5,E9,F_MJ_A_JC,F_MJ_JC,7/19/22,SDJ,0,0,122.430,197.640,481.100,801.170,0.000,,
resurrect,594,,mayberry_control,,f,n,A,none,n,,,CRC,12.19.19,8,2,E10,F_C_A_J,F_C_J,,,,,,,,,,,
resurrect,595,,Control,,c,NA,NA,none,,,,CRC,12.19.19,8,1,E11,Control,Control,6/25/22,SDJ,0,0,47.150,302.050,616.150,965.350,0.000,,
resurrect,596,,CP,,g,shade,B,none,i,,,CRC,12.19.19,8,2,E12,G_CP_B_S,G_CP_S,,,,,,,,,,,
resurrect,597,,CP,,f,shade,B,jute,i,,,CRC,12.19.19,8,6,E13,F_CP_B_JC,F_CP_JC,,,,,,,,,,,
resurrect,598,,mayberry_control,,f,shade,A,jute,n,,,CRC,12.19.19,8,3,E14,F_C_A_JC,F_C_JC,,,,,,,,,,,
resurrect,599,,MJ,,f,n,B,none,i,,,CRC,12.19.19,8,2,E15,F_MJ_B_J,F_MJ_J,,,,,,,,,,,
resurrect,600,,NA,,,NA,NA,NA,,,,CRC,12.19.19,8,NA,E16,NA,NA,,,,,,,,,,,
resurrect,601,,MJ,,g,shade,B,none,i,,,CRC,12.19.19,8,2,E17,G_MJ_B_S,G_MJ_S,,,,,,,,,,,
resurrect,602,,CP,,g,shade,A,none,i,,,CRC,12.19.19,8,1,E18,G_CP_A_S,G_CP_S,6/25/22,SDJ,0,0,36.040,347.630,587.640,971.310,0.000,,
resurrect,603,,CP,,f,n,B,none,i,,,CRC,12.19.19,8,2,E19,F_CP_B_J,F_CP_J,,,,,,,,,,,
resurrect,604,,CP,,g,n,B,none,i,,,CRC,12.19.19,8,2,E20,G_CP_B,G_CP,,,,,,,,,,,
resurrect,605,,mayberry_control,,f,shade,B,jute,n,,,CRC,12.19.19,8,1,E21,F_C_B_JC,F_C_JC,,,,,,,,,,,
resurrect,701,,MJ,,f,n,A,none,i,,,CRC,2.15.20,8,1,A1,F_MJ_A_J,F_MJ_J,,,,,,,,,,,
resurrect,702,,CP,,f,shade,B,jute,i,,,CRC,2.15.20,8,1,A2,F_CP_B_JC,F_CP_JC,,,,,,,,,,,
resurrect,703,,CP,,g,shade,B,none,i,,,CRC,2.15.20,8,1,A3,G_CP_B_S,G_CP_S,,,,,,,,,,,
resurrect,704,,MJ,,g,n,B,none,i,,,CRC,2.15.20,8,1,A4,G_MJ_B,G_MJ,,,,,,,,,,,
resurrect,705,,mayberry_control,,f,n,B,none,n,,,CRC,2.15.20,8,5,A5,F_C_B_J,F_C_J,,,,,,,,,,,
resurrect,706,,MJ,,f,shade,A,jute,i,,,CRC,2.15.20,8,1,A6,F_MJ_A_JC,F_MJ_JC,,,,,,,,,,,
resurrect,707,,MJ,,g,shade,A,none,i,,,CRC,2.15.20,8,1,A7,G_MJ_A_S,G_MJ_S,,,,,,,,,,,
resurrect,708,,MJ,,g,shade,B,none,i,,,CRC,2.15.20,8,1,A8,G_MJ_B_S,G_MJ_S,,,,,,,,,,,
resurrect,709,,CP,,g,n,B,none,i,,,CRC,2.15.20,8,1,A9,G_CP_B,G_CP,,,,,,,,,,,
resurrect,710,,CP,,f,n,B,none,i,,,CRC,2.15.20,8,1,A10,F_CP_B_J,F_CP_J,,,,,,,,,,,
resurrect,711,,MJ,,f,n,B,none,i,,,CRC,2.15.20,8,1,A11,F_MJ_B_J,F_MJ_J,,,,,,,,,,,
resurrect,712,,MJ,,f,shade,B,jute,i,,,CRC,2.15.20,8,1,A12,F_MJ_B_JC,F_MJ_JC,,,,,,,,,,,
resurrect,713,,CP,,g,n,A,none,i,,,CRC,2.15.20,8,1,A13,G_CP_A,G_CP,,,,,,,,,,,
resurrect,714,,mayberry_control,,f,n,A,none,i,,,CRC,2.15.20,8,1,A14,F_C_A_J,F_C_J,,,,,,,,,,,
resurrect,721,,CP,,f,n,A,none,n,,,CRC,2.15.20,8,1,A15,F_CP_A_J,F_CP_J,,,,,,,,,,,
resurrect,720,,CP,,g,shade,A,none,i,,,CRC,2.15.20,8,1,A16,G_CP_A_S,G_CP_S,,,,,,,,,,,
resurrect,719,,CP,,f,shade,A,jute,i,,,CRC,2.15.20,8,6,A17,F_CP_A_JC,F_CP_JC,,,,,,,,,,,
resurrect,718,,Control,,c,NA,NA,none,,,,CRC,2.15.20,8,1,A18,Control,Control,10/27/20,SDJ,1,2,31.027,276.032,438.120,745.179,,,TBD with lab work
resurrect,717,,mayberry_control,,f,shade,B,jute,n,,,CRC,2.15.20,8,2,A19,F_C_B_JC,F_C_JC,,,,,,,,,,,
resurrect,716,,MJ,,g,n,A,none,i,,,CRC,2.15.20,8,1,A20,G_MJ_A,G_MJ,,,,,,,,,,,
resurrect,715,,mayberry_control,,f,shade,A,jute,n,,,CRC,2.15.20,8,1,A21,F_C_A_JC,F_C_JC,,,,,,,,,,,
resurrect,722,,MJ,,f,n,B,none,i,,,CRC,2.15.20,8,1,B1,F_MJ_B_J,F_MJ_J,10/15/20,SDJ,1,2,41.559,196.745,361.314,599.617,1.592,,
resurrect,723,,Control,,c,NA,NA,none,,,,CRC,2.15.20,8,1,B2,Control,Control,10/15/20,SDJ,1,2,44.439,157.734,323.626,525.799,0.573,,
resurrect,724,,CP,,f,shade,B,jute,i,,,CRC,2.15.20,8,2,B3,F_CP_B_JC,F_CP_JC,10/15/20,SDJ,1,2,115.987,437.525,603.174,1156.687,1.132,,
resurrect,725,,mayberry_control,,f,shade,B,jute,n,,,CRC,2.15.20,8,1,B4,F_C_B_JC,F_C_JC,10/15/20,SDJ,1,2,17.505,142.754,256.879,417.138,0.798,,
resurrect,726,,CP,,g,n,A,none,i,,,CRC,2.15.20,8,4,B5,G_CP_A,G_CP,10/15/20,SDJ,1,2,14.579,18.376,31.784,64.738,0.796,,
resurrect,727,,CP,,g,shade,A,none,i,,,CRC,2.15.20,8,1,B6,G_CP_A_S,G_CP_S,10/15/20,SDJ,1,2,66.370,133.704,233.871,433.945,0.798,,
resurrect,728,,MJ,,g,n,B,none,i,,,CRC,2.15.20,8,2,B7,G_MJ_B,G_MJ,10/15/20,SDJ,1,2,15.881,138.761,268.235,422.877,0.228,,
resurrect,729,,MJ,,f,n,A,none,i,,,CRC,2.15.20,8,1,B8,F_MJ_A_J,F_MJ_J,10/15/20,SDJ,1,2,16.056,210.194,359.960,586.210,0.454,,
resurrect,730,,MJ,,g,shade,B,none,i,,,CRC,2.15.20,8,2,B9,G_MJ_B_S,G_MJ_S,10/15/20,SDJ,1,2,22.642,138.642,247.977,409.262,0.455,,
resurrect,731,,mayberry_control,,f,n,A,none,n,,,CRC,2.15.20,8,1,B10,F_C_A_J,F_C_J,10/15/20,SDJ,1,2,30.244,175.243,395.196,600.683,1.599,,
resurrect,732,,MJ,,g,shade,A,none,i,,,CRC,2.15.20,8,1,B11,G_MJ_A_S,G_MJ_S,10/15/20,SDJ,1,2,7.019,203.167,429.575,639.761,0.796,,
resurrect,733,,CP,,f,n,B,none,i,,,CRC,2.15.20,8,1,B12,F_CP_B_J,F_CP_J,10/15/20,SDJ,1,2,79.075,248.290,354.124,681.489,2.510,,
resurrect,734,,MJ,,f,shade,B,jute,i,,,CRC,2.15.20,8,1,B13,F_MJ_B_JC,F_MJ_JC,10/15/20,SDJ,1,2,73.002,423.929,778.336,1275.268,1.254,,
resurrect,735,,mayberry_control,,f,n,B,none,n,,,CRC,2.15.20,8,1,B14,F_C_B_J,F_C_J,10/15/20,SDJ,1,2,20.798,191.888,361.618,574.304,0.227,,
resurrect,736,,CP,,f,shade,A,jute,i,,,CRC,2.15.20,8,1,B15,F_CP_A_JC,F_CP_JC,10/15/20,SDJ,1,2,47.449,201.855,421.007,670.311,0.342,,
resurrect,737,,mayberry_control,,f,shade,A,jute,n,,,CRC,2.15.20,8,5,B16,F_C_A_JC,F_C_JC,10/15/20,SDJ,1,2,94.508,177.631,343.133,615.272,0.227,,
resurrect,738,,CP,,f,n,A,none,i,,,CRC,2.15.20,8,3,B17,F_CP_A_J,F_CP_J,10/15/20,SDJ,1,2,40.522,208.130,415.092,663.743,0.683,,
resurrect,739,,CP,,g,n,B,none,i,,,CRC,2.15.20,8,1,B18,G_CP_B,G_CP,10/15/20,SDJ,1,2,22.598,192.821,383.286,598.704,0.342,,
resurrect,740,,CP,,g,shade,B,none,i,,,CRC,2.15.20,8,1,B19,G_CP_B_S,G_CP_S,10/15/20,SDJ,1,2,72.882,306.488,415.423,794.794,0.456,,
resurrect,741,,MJ,,g,n,A,none,i,,,CRC,2.15.20,8,2,B20,G_MJ_A,G_MJ,10/15/20,SDJ,1,2,49.023,406.620,543.346,998.989,0.456,,
resurrect,742,,MJ,,f,shade,A,jute,i,,,CRC,2.15.20,8,1,B21,F_MJ_A_JC,F_MJ_JC,10/15/20,SDJ,1,2,48.518,400.132,480.345,928.994,1.140,,
resurrect,743,,MJ,,f,n,A,none,i,,,CRC,2.15.20,8,1,C1,F_MJ_A_J,F_MJ_J,,,,,,,,,,,
resurrect,744,,CP,,g,n,B,none,i,,,CRC,2.15.20,8,1,C2,G_CP_B,G_CP,,,,,,,,,,,
resurrect,745,,MJ,,f,shade,A,jute,i,,,CRC,2.15.20,8,3,C3,F_MJ_A_JC,F_MJ_JC,,,,,,,,,,,
resurrect,746,,MJ,,f,n,B,none,i,,,CRC,2.15.20,8,2,C4,F_MJ_B_J,F_MJ_J,,,,,,,,,,,
resurrect,747,,CP,,g,n,A,none,i,,,CRC,2.15.20,8,3,C5,G_CP_A,G_CP,,,,,,,,,,,
resurrect,748,,mayberry_control,,f,n,B,none,n,,,CRC,2.15.20,8,1,C6,F_C_B_J,F_C_J,,,,,,,,,,,
resurrect,749,,MJ,,g,n,B,none,i,,,CRC,2.15.20,8,1,C7,G_MJ_B,G_MJ,,,,,,,,,,,
resurrect,750,,mayberry_control,,f,shade,A,jute,n,,,CRC,2.15.20,8,2,C8,F_C_A_JC,F_C_JC,,,,,,,,,,,
resurrect,751,,MJ,,f,shade,B,jute,i,,,CRC,2.15.20,8,1,C9,F_MJ_B_JC,F_MJ_JC,,,,,,,,,,,
resurrect,752,,CP,,f,n,A,none,i,,,CRC,2.15.20,8,1,C10,F_CP_A_J,F_CP_J,,,,,,,,,,,
resurrect,753,,Control,,c,NA,NA,none,,,,CRC,2.15.20,8,2,C11,Control,Control,10/27/20,SDJ,1,2,67.300,296.683,455.240,819.223,,,TBD with lab work
resurrect,754,,MJ,,g,shade,B,none,i,,,CRC,2.15.20,8,1,C12,G_MJ_B_S,G_MJ_S,,,,,,,,,,,
resurrect,755,,CP,,g,shade,B,none,i,,,CRC,2.15.20,8,1,C13,G_CP_B_S,G_CP_S,,,,,,,,,,,
resurrect,756,,mayberry_control,,f,n,A,none,n,,,CRC,2.15.20,8,2,C14,F_C_A_J,F_C_J,,,,,,,,,,,
resurrect,757,,mayberry_control,,f,shade,B,jute,n,,,CRC,2.15.20,8,3,C15,F_C_B_JC,F_C_JC,,,,,,,,,,,
resurrect,758,,MJ,,g,shade,A,none,i,,,CRC,2.15.20,8,3,C16,G_MJ_A_S,G_MJ_S,,,,,,,,,,,
resurrect,759,,CP,,g,shade,A,none,i,,,CRC,2.15.20,8,5,C17,G_CP_A_S,G_CP_S,,,,,,,,,,,
resurrect,760,,MJ,,g,n,A,none,i,,,CRC,2.15.20,8,1,C18,G_MJ_A,G_MJ,,,,,,,,,,,
resurrect,761,,CP,,f,shade,A,jute,i,,,CRC,2.15.20,8,1,C19,F_CP_A JC,F_CP_JC,,,,,,,,,,,
resurrect,762,,CP,,f,shade,B,jute,i,,,CRC,2.15.20,8,1,C20,F_CP_B_JC,F_CP_JC,,,,,,,,,,,
resurrect,763,,CP,,f,n,B,none,i,,,CRC,2.15.20,8,1,C21,F_CP_B_J,F_CP_J,,,,,,,,,,,
resurrect,764,,MJ,,g,shade,A,none,i,,,CRC,2.15.20,8,6,D1,G_MJ_A_S,G_MJ_S,,,,,,,,,,,
resurrect,765,,CP,,g,n,B,none,i,,,CRC,2.15.20,8,1,D2,G_CP_B,G_CP,,,,,,,,,,,
resurrect,766,,MJ,,f,shade,B,jute,i,,,CRC,2.15.20,8,1,D3,F_MJ_B_JC,F_MJ_JC,,,,,,,,,,,
resurrect,767,,CP,,f,shade,B,jute,i,,,CRC,2.15.20,8,1,D4,F_CP_B_JC,F_CP_JC,,,,,,,,,,,
resurrect,768,,CP,,g,shade,A,none,i,,,CRC,2.15.20,8,1,D5,G_CP_A_S,G_CP_S,,,,,,,,,,,
resurrect,769,,CP,,g,n,A,none,i,,,CRC,2.15.20,8,1,D6,G_CP_A,G_CP,,,,,,,,,,,
resurrect,770,,MJ,,g,n,B,none,i,,,CRC,2.15.20,8,1,D7,G_MJ_B,G_MJ,,,,,,,,,,,
resurrect,771,,MJ,,f,shade,A,jute,i,,,CRC,2.15.20,8,1,D8,F_MJ_A_JC,F_MJ_JC,,,,,,,,,,,
resurrect,772,,mayberry_control,,f,shade,B,jute,n,,,CRC,2.15.20,8,1,D9,F_C_B_JC,F_C_JC,,,,,,,,,,,
resurrect,773,,CP,,f,shade,A,jute,i,,,CRC,2.15.20,8,1,D10,F_CP_A_JC,F_CP_JC,,,,,,,,,,,
resurrect,774,,MJ,,f,n,B,none,i,,,CRC,2.15.20,8,1,D11,F_MJ_B_J,F_MJ_J,,,,,,,,,,,
resurrect,775,,mayberry_control,,f,n,A,none,n,,,CRC,2.15.20,8,2,D12,F_C_A_J,F_C_J,,,,,,,,,,,
resurrect,776,,mayberry_control,,f,shade,A,jute,n,,,CRC,2.15.20,8,3,D13,F_C_A_JC,F_C_JC,,,,,,,,,,,
resurrect,777,,MJ,,f,n,A,none,i,,,CRC,2.15.20,8,1,D14,F_MJ_A_J,F_MJ_J,,,,,,,,,,,
resurrect,778,,CP,,f,n,A,none,i,,,CRC,2.15.20,8,1,D15,F_CP_A_J,F_CP_J,,,,,,,,,,,
resurrect,779,,Control,,c,NA,NA,none,,,,CRC,2.15.20,8,1,D16,Control,Control,10/27/20,SDJ,1,2,74.517,272.541,413.435,760.493,,,TBD with lab work
resurrect,780,,CP,,g,shade,B,none,i,,,CRC,2.15.20,8,2,D17,G_CP_B_S,G_CP_S,,,,,,,,,,,
resurrect,781,,CP,,f,n,B,none,i,,,CRC,2.15.20,8,1,D18,F_CP_B_J,F_CP_J,,,,,,,,,,,
resurrect,782,,mayberry_control,,f,n,B,none,n,,,CRC,2.15.20,8,1,D19,F_C_B_J,F_C_J,,,,,,,,,,,
resurrect,783,,MJ,,g,shade,B,none,i,,,CRC,2.15.20,8,1,D20,G_MJ_B_S,G_MJ_S,,,,,,,,,,,
resurrect,784,,MJ,,g,n,A,none,i,,,CRC,2.15.20,8,1,D21,G_MJ_A,G_MJ,,,,,,,,,,,
resurrect,785,,MJ,,f,shade,B,jute,i,,,CRC,2.15.20,8,3,E1,F_MJ_B_JC,F_MJ_JC,10/19/20,SDJ,1,2,91.399,235.182,661.905,988.485,2.055,,
